LogPrice,Mileage,EngineV,Brand_BMW,Brand_Mercedes-Benz,Brand_Mitsubishi,Brand_Renault,Brand_Toyota,Brand_Volkswagen,Body_hatch,Body_other,Body_sedan,Body_vagon,Body_van,Engine Type_Gas,Engine Type_Other,Engine Type_Petrol,Registration_yes
10.56359488,117,5.5,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1
8.839276691,311,2.2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
10.09823163,43,1.8,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
9.781319919,165,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
9.852141625,153,2.7,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
9.024010794,200,4.4,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1
10.1266311,80,4,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
9.43340392,142,2.4,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
7.972121129,340,2.4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
9.898475011,95,4.5,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1
10.83958091,44,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11.31446233,0,2.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9.159047078,400,3.5,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1
9.230142999,99,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
8.612503371,260,2.2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
9.825526011,74,1.8,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1
9.323669057,200,2.5,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
8.038834758,320,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10.21464198,65,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
9.179881164,120,2.4,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1
9.846917201,127,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
10.41930072,67,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
8.612503371,400,1.9,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
8.5754621,270,1.8,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1
10.14643373,200,4,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
10.07154114,125,3.5,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
8.68270763,170,1.6,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1
9.674074388,150,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
11.57118494,0,2.98,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
9.825526011,170,2.2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
11.3736519,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10.2327913,170,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
9.104979856,275,2.5,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
9.409191231,185,3.5,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1
8.665613197,200,2.2,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1
9.581834961,164,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
10.51867319,170,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
8.411832676,199,1.8,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1
8.788418084,327,4.2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
8.824677891,219,1.6,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1
10.54270639,97,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9.560997244,176,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
9.143131622,94,1.5,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1
8.03915739,283,1.3,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1
9.035986985,100,3.2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
10.33038794,35,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
9.082507,298,2.4,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
8.948845729,254,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
8.764053269,136,1.5,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
9.692766521,44,1.4,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1
8.318742253,88,1.8,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1
8.824677891,235,2.2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
9.26860928,75,1.6,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1
9.472704636,149,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
8.779557456,248,2,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1
10.14643373,181,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
10.23995979,132,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
8.160518247,200,2.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9.609049376,165,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
8.160518247,300,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8.160518247,272,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
11.17237693,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
9.17563919,1,1.2,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
9.472704636,178,2.5,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
8.987196821,115,1.6,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1
10.94199592,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9.179881164,114,1.5,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
8.895629627,176,1.4,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1
9.104979856,190,1.5,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
9.792555992,96,2.5,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1
9.27799902,147,2,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1
9.358760377,186,3.2,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1
9.61580548,275,2.5,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
9.030016818,200,1.4,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1
8.948975608,199,5,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1
10.75790288,5,2,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1
9.769899015,149,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
9.332558005,141,1.5,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
9.047821442,168,1.6,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1
9.581214035,212,2.2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
9.392578592,176,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
8.366370302,217,1.6,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1
10.47728798,33,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7.937374696,421,1.3,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1
10.54471624,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1
9.259130536,183,2.5,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
11.22523006,1,4.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
8.895629627,125,1.5,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
9.409191231,140,2.4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
9.517825072,199,2.2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
8.517193191,280,2.3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
9.45720045,188,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
9.43340392,184,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
7.937374696,150,2,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1
8.895629627,200,1.5,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
8.824677891,82,2,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1
9.159047078,225,2.4,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
9.674074388,160,1.4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
9.093806556,180,1.9,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
9.682217246,90,2.5,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
10.23995979,170,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
9.27799902,222,2.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
8.853665428,230,2,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1
9.082507,260,2.5,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
10.46310334,20,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
8.987196821,200,2.7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
9.642122788,260,2.2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
8.942460927,325,1.8,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1
9.26860928,52,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
9.011889433,192,1.5,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
10.71441777,29,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
8.648046,258,2.5,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
9.487972109,217,3.7,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1
9.350102314,70,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
9.449357272,213,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
9.417354541,62,1.4,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1
10.47728798,100,3.5,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1
9.648595303,210,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
10.40426284,109,2.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
8.779557456,280,2,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1
7.762170607,11,1.9,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
9.792555992,130,3.6,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
10.4487146,160,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
9.417354541,99,2.5,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
9.928180165,193,3.5,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1
11.23261615,30,4.4,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1
9.45720045,145,2.4,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1
9.45720045,360,2.2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
8.839276691,327,3.7,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
9.752664663,220,2.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
8.824677891,87,1.4,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
9.568014816,80,4.2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
9.358760377,169,1.4,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
9.391828248,231,2.5,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
11.26160104,8,4.4,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1
10.25765937,65,1.8,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1
10.6619542,75,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8.846496939,217,1.9,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
8.895629627,117,1.4,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1
10.22430939,1,2.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
9.46498259,145,1.6,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
8.68270763,217,2.3,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1
7.863266724,111,1.4,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
7.93701749,390,1.9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9.952277717,98,2.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
8.516993171,231,1.9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8.839276691,160,1.6,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1
8.665613197,366,3.2,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1
9.661415991,68,1.8,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1
11.2185544,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
10.03889219,131,5.5,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1
10.37349118,96,3.5,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
10.47163824,3,1.6,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1
8.839276691,320,1.8,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1
8.853665428,286,2.8,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1
10.48570317,92,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
9.27799902,60,1.4,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1
10.08576744,194,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
7.901007052,300,1.9,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
9.809176873,146,2.7,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
7.803843304,325,2.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9.667765219,123,1.4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
9.148464968,176,1.9,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
8.665613197,230,1.6,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1
9.510370888,162,1.4,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1
10.58696311,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
10.05620864,40,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
7.649692624,217,1.9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7.901007052,337,2.3,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1
8.809862805,16,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
10.67274472,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10.25238231,92,2.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
10.29214554,90,2.7,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
9.011889433,258,1.9,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
9.305559639,269,2.2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
9.023890305,19,1.2,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
9.928180165,105,2.5,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1
9.581903928,168,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
9.75846178,135,3.5,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1
9.836278803,105,5.5,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1
9.487972109,38,1.33,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1
7.803843304,200,1.3,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1
10.91508846,24,2.8,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
9.903487553,135,2.4,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1
8.29404964,266,1.9,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
9.735068901,120,3,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1
9.345745009,60,1.6,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1
10.1064284,236,5,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
9.421411342,64,2,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1
8.839276691,239,2.3,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1
10.32548196,40,2.7,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
9.082507,105,2,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1
9.179881164,249,2.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
11.05879518,33,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
9.093806556,96,2,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1
7.575584652,210,1.8,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
8.38935982,190,2.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9.429475902,162,3.5,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
8.070906089,295,2.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9.441452093,294,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
8.38935982,225,2,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1
8.268731832,111,2.5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
9.047703788,101,1.6,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1
8.987196821,230,2.2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
8.160518247,250,1.9,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
9.384293679,195,2.4,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
10.11859893,43,2.5,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
8.242756346,190,2.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8.9226583,230,1.9,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
9.104868739,270,2.8,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1
8.517193191,326,2.4,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
9.952277717,135,3.5,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
8.342839804,142,1.9,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
9.798127037,160,3.2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
9.047821442,220,2.5,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
8.229511119,232,1.8,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1
9.104979856,212,2,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1
8.748304912,235,3.2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9.035986985,297,2.2,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1
9.740968623,157,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
8.006367568,240,1.8,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1
9.966462352,114,4.7,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
9.71111566,230,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
8.895629627,250,2.2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
7.740664402,300,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
9.011889433,250,4.4,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1
10.46310334,61,2.8,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
8.961879013,193,1.9,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
9.011889433,157,1.6,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1
10.59660973,45,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9.384293679,173,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
8.188689124,276,2.7,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
8.13123655,201,1.8,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1
7.882314919,335,2,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
9.367344121,103,1.5,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1
7.843848638,312,2.5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7.843848638,367,3.2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
10.36407196,32,1.8,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
11.73606902,18,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
9.928180165,285,4.8,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
7.863266724,200,2.4,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
7.824046011,250,2.5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9.487972109,182,2.2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
10.34174248,220,3.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
10.33851146,118,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
8.465899897,167,1.6,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1
9.099408811,118,1.6,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1
9.024010794,177,1.5,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
8.839276691,360,2.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
11.15623624,71,4.4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
8.086410275,255,1.9,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
9.384293679,91,1.4,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1
9.169518377,114,2,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1
9.961756461,206,2.1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
11.54247456,0,4.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
9.384293679,277,2.2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
9.210240367,185,1.5,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
9.047821442,57,1.2,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1
8.779557456,385,2.4,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
9.071078305,80,1.5,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1
9.059401196,169,1.6,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
9.449357272,156,1.6,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
8.948975608,135,2,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1
9.071078305,150,2.4,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1
9.137769679,95,2,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1
8.174702882,238,2.2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
10.30226367,151,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8.268731832,202,1.9,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
8.853665428,345,1.9,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
9.781319919,70,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
9.210240367,225,3,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
10.13855967,180,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
10.02127059,175,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
9.83091686,2,1.6,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1
8.853522561,160,2,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1
9.692766521,281,4.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
9.798127037,320,4.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
10.21464198,144,2.14,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
9.392661929,218,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.495541944,280,1.9,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
9.928180165,106,1.8,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
9.258463647,1,1.4,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1
9.729134165,154,3,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1
9.011889433,238,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9.581903928,171,2.2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
10.1064284,62,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
9.491752831,96,2.4,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
8.764053269,250,3,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
10.29214554,135,5.5,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1
11.15610765,1,5,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
7.863266724,110,2.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9.259130536,185,1.5,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
10.21097225,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
7.207859871,360,2.5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
9.539644119,139,2.4,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1
9.45720045,194,4.4,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1
9.961756461,135,4,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
9.071078305,196,2,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1
9.082507,165,1.8,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1
9.46498259,129,1.8,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1
9.159047078,339,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
9.27799902,243,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
9.287301413,156,1.6,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
7.783224016,350,2,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1
9.495519314,132,1.5,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
10.4487146,85,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
10.95080655,20,3.5,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1
8.881836305,146,1.5,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
10.0604913,69,2.5,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
10.77895629,59,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
8.342839804,1,1.4,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1
8.732304571,340,2.4,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1
7.972466016,225,2.5,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
9.449357272,199,2.2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
9.740909798,140,4.2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
9.544815616,0,1.6,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1
8.802372134,227,1.5,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
9.126958763,280,2.4,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1
9.635608107,250,2.5,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1
7.279318835,100,1.6,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
8.68270763,278,1.9,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
8.496990484,282,3.2,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1
9.46498259,260,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
10.41430318,73,4,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1
8.881836305,127,1.39,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1
11.26160104,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7.740664402,175,1.4,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
9.472704636,235,3.2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
8.006367568,318,1.9,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
8.987071813,92,1.5,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
9.305650552,250,2.2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
11.30220443,23,4.4,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1
8.242756346,304,1.9,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
8.38935982,340,2.8,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
